** File generated by WinEP - 3/29/2018 (11:19a) **

Station 	Vx      
194.121552	19.878761
194.259628	19.879217
194.397690	19.879669
194.535751	19.880114
194.673828	19.880554
194.811905	19.880987
194.949982	19.881416
195.088058	19.881838
195.226151	19.882254
195.364227	19.882666
195.502319	19.883070
195.640411	19.883469
195.778503	19.883863
195.916595	19.884251
196.054703	19.884634
196.192795	19.885012
196.330902	19.885384
196.469009	19.885750
196.607117	19.886110
196.745224	19.886467
196.883347	19.886816
197.021454	19.887161
197.159576	19.887503
197.297684	19.887836
197.435806	19.888166
197.573929	19.888493
197.712067	19.888813
197.850189	19.889128
197.988312	19.889439
198.126450	19.889746
198.264587	19.890047
198.402710	19.890345
198.540848	19.890636
198.678986	19.890926
198.817139	19.891211
198.955276	19.891491
199.093414	19.891766
199.231567	19.892038
199.369705	19.892307
199.507858	19.892570
199.646011	19.892832
199.784164	19.893089
199.922318	19.893343
200.060471	19.893593
200.198624	19.893841
200.336792	19.894083
200.474945	19.894325
200.613113	19.894562
200.751266	19.894796
200.889435	19.895029
201.027603	19.895258
201.165771	19.895485
201.303940	19.895708
201.442108	19.895929
201.580276	19.896149
201.718445	19.896366
201.856628	19.896582
201.994797	19.896795
202.132980	19.897007
202.271149	19.897215
202.409332	19.897423
202.547516	19.897629
202.685684	19.897835
202.823868	19.898037
202.962051	19.898239
203.100235	19.898439
203.238434	19.898640
203.376617	19.898838
203.514801	19.899036
203.653000	19.899235
203.791183	19.899431
203.929367	19.899626
204.067566	19.899822
204.205765	19.900017
204.343964	19.900213
204.482147	19.900408
204.620346	19.900602
204.758545	19.900797
204.896744	19.900991
205.034943	19.901186
205.173157	19.901382
205.311356	19.901577
205.449554	19.901773
205.587769	19.901970
205.725967	19.902168
205.864182	19.902367
206.002396	19.902565
206.140594	19.902765
206.278809	19.902966
206.417023	19.903168
206.555237	19.903370
206.693451	19.903576
206.831665	19.903780
206.969879	19.903988
207.108109	19.904196
207.246323	19.904406
207.384552	19.904617
207.522766	19.904831
207.660995	19.905046
207.799210	19.905264
207.937439	19.905483
208.075668	19.905703
208.213898	19.905926
208.352127	19.906151
208.490356	19.906378
208.628601	19.906607
208.766830	19.906839
208.905060	19.907072
209.043304	19.907309
209.181549	19.907547
209.319778	19.907787
209.458023	19.908031
209.596268	19.908278
209.734512	19.908525
209.872757	19.908777
210.011002	19.909031
210.149261	19.909286
210.287506	19.909546
210.425766	19.909807
210.564011	19.910072
210.702271	19.910339
210.840530	19.910610
210.978790	19.910885
211.117050	19.911160
211.255310	19.911440
211.393570	19.911722
211.531845	19.912006
211.670105	19.912296
211.808380	19.912586
211.946655	19.912882
212.084930	19.913179
212.223206	19.913479
212.361481	19.913782
212.499756	19.914089
212.638031	19.914400
212.776321	19.914713
212.914597	19.915028
213.052887	19.915348
213.191177	19.915670
213.329468	19.915995
213.467758	19.916325
213.606064	19.916655
213.744354	19.916990
213.882660	19.917328
214.020950	19.917669
214.159256	19.918013
214.297562	19.918362
214.435883	19.918711
214.574188	19.919064
214.712494	19.919420
214.850815	19.919781
214.989136	19.920143
215.127457	19.920509
215.265778	19.920877
215.404099	19.921247
215.542419	19.921623
215.680756	19.922001
215.819077	19.922380
215.957413	19.922764
216.095749	19.923149
216.234085	19.923538
216.372437	19.923931
216.510773	19.924324
216.649124	19.924723
216.787476	19.925121
216.925827	19.925524
217.064178	19.925930
217.202530	19.926336
217.340897	19.926748
217.479263	19.927160
217.617615	19.927576
217.755997	19.927994
217.894363	19.928413
218.032730	19.928837
218.171112	19.929262
218.309494	19.929689
218.447861	19.930119
218.586258	19.930552
218.724640	19.930984
218.863022	19.931421
219.001419	19.931860
219.139816	19.932301
219.278214	19.932743
219.416611	19.933187
219.555023	19.933634
219.693420	19.934082
219.831833	19.934532
219.970245	19.934984
220.108658	19.935438
220.247086	19.935894
220.385498	19.936350
220.523926	19.936810
220.662354	19.937269
220.800781	19.937731
220.939224	19.938194
221.077652	19.938660
221.216095	19.939125
221.354538	19.939594
221.492981	19.940062
221.631424	19.940533
221.769882	19.941004
221.908340	19.941477
222.046799	19.941950
222.185257	19.942425
222.323715	19.942900
222.462189	19.943377
222.600647	19.943855
222.739120	19.944332
222.877609	19.944813
223.016083	19.945293
223.154572	19.945774
223.293045	19.946255
223.431534	19.946737
223.570038	19.947220
223.708527	19.947704
223.847031	19.948189
223.985519	19.948673
224.124039	19.949158
224.262543	19.949642
224.401047	19.950129
224.539566	19.950615
224.678085	19.951101
224.816605	19.951588
224.955124	19.952074
225.093658	19.952560
225.232178	19.953049
225.370712	19.953535
225.509247	19.954023
225.647797	19.954510
225.786331	19.954998
225.924881	19.955484
226.063431	19.955971
226.201981	19.956459
226.340530	19.956945
226.479095	19.957432
226.617661	19.957918
226.756226	19.958405
226.894791	19.958891
227.033356	19.959375
227.171936	19.959862
227.310516	19.960346
227.449097	19.960831
227.587677	19.961313
227.726257	19.961798
227.864853	19.962280
228.003448	19.962763
228.142044	19.963245
228.280640	19.963726
228.419235	19.964207
228.557846	19.964687
228.696457	19.965166
228.835068	19.965645
228.973679	19.966124
229.112305	19.966600
229.250916	19.967077
229.389542	19.967554
229.528168	19.968029
229.666809	19.968504
229.805435	19.968977
229.944077	19.969450
230.082718	19.969923
230.221359	19.970394
230.360001	19.970863
230.498657	19.971334
230.637299	19.971802
230.775955	19.972271
230.914612	19.972738
231.053268	19.973204
231.191940	19.973669
231.330612	19.974133
231.469269	19.974596
231.607956	19.975060
231.746628	19.975521
231.885300	19.975981
232.023987	19.976440
232.162674	19.976898
232.301361	19.977356
232.440048	19.977814
232.578751	19.978270
232.717438	19.978725
232.856140	19.979179
232.994843	19.979631
233.133545	19.980083
233.272263	19.980536
233.410965	19.980986
233.549683	19.981434
233.688400	19.981882
233.827118	19.982330
233.965836	19.982777
234.104568	19.983221
234.243301	19.983667
234.382034	19.984110
234.520767	19.984552
234.659500	19.984995
234.798233	19.985435
234.936981	19.985876
235.075729	19.986315
235.214478	19.986753
235.353226	19.987192
235.491989	19.987629
235.630737	19.988064
235.769501	19.988499
235.908264	19.988934
236.047028	19.989367
236.185791	19.989799
236.324570	19.990231
236.463333	19.990662
236.602112	19.991093
236.740891	19.991522
236.879684	19.991951
237.018463	19.992380
237.157257	19.992807
237.296036	19.993235
237.434830	19.993660
237.573624	19.994087
237.712433	19.994511
237.851227	19.994936
237.990036	19.995359
238.128845	19.995783
238.267654	19.996206
238.406464	19.996628
238.545273	19.997049
238.684097	19.997471
238.822922	19.997892
238.961731	19.998312
239.100571	19.998732
239.239395	19.999151
239.378220	19.999569
239.517059	19.999989
239.655899	20.000406
239.794739	20.000824
239.933578	20.001242
240.072418	20.001659
240.211273	20.002075
240.350113	20.002493
240.488968	20.002909
240.627823	20.003325
240.766678	20.003740
240.905548	20.004156
241.044403	20.004572
241.183273	20.004988
241.322144	20.005404
241.461014	20.005817
241.599884	20.006233
241.738754	20.006647
241.877640	20.007063
242.016525	20.007477
242.155411	20.007891
242.294296	20.008307
242.433182	20.008720
242.572067	20.009136
242.710968	20.009550
242.849869	20.009966
242.988770	20.010380
243.127670	20.010796
243.266571	20.011209
243.405487	20.011625
243.544403	20.012041
243.683304	20.012455
243.822220	20.012871
243.961151	20.013287
244.100067	20.013702
244.238983	20.014118
244.377914	20.014536
244.516846	20.014952
244.655777	20.015368
244.794708	20.015785
244.933655	20.016203
245.072586	20.016621
245.211533	20.017038
245.350479	20.017456
245.489426	20.017874
245.628372	20.018293
245.767334	20.018713
245.906296	20.019131
246.045242	20.019552
246.184204	20.019972
246.323181	20.020391
246.462143	20.020813
246.601105	20.021235
246.740082	20.021656
246.879059	20.022078
247.018036	20.022501
247.157013	20.022924
247.296005	20.023348
247.434982	20.023771
247.573975	20.024195
247.712967	20.024620
247.851959	20.025045
247.990952	20.025471
248.129959	20.025898
248.268967	20.026325
248.407959	20.026752
248.546967	20.027180
248.685989	20.027609
248.824997	20.028038
248.964005	20.028467
249.103027	20.028896
249.242050	20.029327
249.381073	20.029758
249.520111	20.030190
249.659134	20.030622
249.798172	20.031055
249.937195	20.031488
250.076233	20.031923
250.215286	20.032358
250.354324	20.032793
250.493378	20.033228
250.632416	20.033665
250.771469	20.034101
250.910522	20.034538
251.049591	20.034977
251.188644	20.035416
251.327713	20.035854
251.466782	20.036293
251.605850	20.036734
251.744919	20.037174
251.883987	20.037617
252.023071	20.038057
252.162140	20.038500
252.301224	20.038942
252.440323	20.039387
252.579407	20.039831
252.718491	20.040276
252.857590	20.040720
252.996689	20.041166
253.135788	20.041613
253.274887	20.042059
253.414001	20.042505
253.553101	20.042953
253.692215	20.043402
253.831329	20.043850
253.970444	20.044300
254.109573	20.044750
254.248688	20.045200
254.387817	20.045650
254.526947	20.046101
254.666077	20.046553
254.805222	20.047005
254.944351	20.047457
255.083496	20.047911
255.222641	20.048363
255.361786	20.048817
255.500931	20.049271
255.640091	20.049726
255.779236	20.050180
255.918396	20.050636
256.057556	20.051092
256.196716	20.051548
256.335876	20.052004
256.475067	20.052460
256.614227	20.052917
256.753418	20.053375
256.892578	20.053833
257.031769	20.054291
257.170959	20.054749
257.310150	20.055206
257.449341	20.055666
257.588531	20.056126
257.727722	20.056583
257.866913	20.057043
258.006134	20.057503
258.145325	20.057962
258.284546	20.058424
258.423737	20.058884
258.562958	20.059343
258.702179	20.059805
258.841400	20.060265
258.980621	20.060726
259.119843	20.061188
259.259064	20.061649
259.398315	20.062111
259.537537	20.062571
259.676788	20.063032
259.816010	20.063494
259.955261	20.063955
260.094513	20.064417
260.233765	20.064878
260.373016	20.065342
260.512268	20.065804
260.651520	20.066265
260.790771	20.066727
260.930054	20.067188
261.069305	20.067650
261.208588	20.068111
261.347839	20.068573
261.487122	20.069035
261.626404	20.069496
261.765686	20.069958
261.904968	20.070419
262.044250	20.070879
262.183563	20.071341
262.322845	20.071802
262.462158	20.072264
262.601440	20.072723
262.740753	20.073183
262.880066	20.073645
263.019348	20.074104
263.158661	20.074564
263.297974	20.075024
263.437317	20.075483
263.576630	20.075943
263.715942	20.076403
263.855286	20.076860
263.994598	20.077320
264.133942	20.077778
264.273254	20.078236
264.412598	20.078693
264.551941	20.079151
264.691284	20.079609
264.830627	20.080067
264.969971	20.080523
265.109344	20.080978
265.248688	20.081434
265.388062	20.081890
265.527405	20.082346
265.666779	20.082802
265.806152	20.083256
265.945526	20.083710
266.084900	20.084164
266.224274	20.084618
266.363647	20.085072
266.503021	20.085524
266.642395	20.085976
266.781799	20.086428
266.921173	20.086880
267.060577	20.087332
267.199982	20.087782
267.339355	20.088232
267.478760	20.088682
267.618164	20.089130
267.757568	20.089581
267.897003	20.090029
268.036407	20.090477
268.175812	20.090925
268.315247	20.091372
268.454651	20.091818
268.594086	20.092264
268.733521	20.092710
268.872955	20.093155
269.012360	20.093599
269.151794	20.094044
269.291260	20.094488
269.430695	20.094931
269.570129	20.095375
269.709595	20.095816
269.849030	20.096258
269.988495	20.096699
270.127930	20.097141
270.267395	20.097580
270.406860	20.098021
270.546326	20.098459
270.685791	20.098898
270.825256	20.099337
270.964722	20.099773
271.104187	20.100210
271.243683	20.100647
271.383148	20.101084
271.522644	20.101519
271.662140	20.101954
271.801605	20.102388
271.941101	20.102821
272.080597	20.103254
272.220093	20.103687
272.359589	20.104118
272.499084	20.104551
272.638611	20.104982
272.778107	20.105412
272.917633	20.105843
273.057129	20.106272
273.196655	20.106699
273.336182	20.107128
273.475677	20.107555
273.615204	20.107983
273.754730	20.108410
273.894257	20.108835
274.033813	20.109261
274.173340	20.109684
274.312866	20.110109
274.452423	20.110533
274.591949	20.110956
274.731506	20.111378
274.871063	20.111799
275.010590	20.112221
275.150146	20.112642
275.289703	20.113062
275.429260	20.113482
275.568817	20.113901
275.708405	20.114319
275.847961	20.114737
275.987518	20.115154
276.127106	20.115572
276.266663	20.115988
276.406250	20.116404
276.545837	20.116817
276.685425	20.117233
276.825012	20.117647
276.964600	20.118059
277.104187	20.118473
277.243774	20.118885
277.383362	20.119297
277.522949	20.119707
277.662567	20.120119
277.802155	20.120529
277.941772	20.120937
278.081390	20.121347
278.220978	20.121756
278.360596	20.122162
278.500214	20.122570
278.639832	20.122976
278.779449	20.123383
278.919067	20.123789
279.058716	20.124193
279.198334	20.124598
279.337952	20.125002
279.477600	20.125404
279.617218	20.125807
279.756866	20.126209
279.896515	20.126612
280.036163	20.127012
280.175812	20.127413
280.315460	20.127813
280.455109	20.128214
280.594757	20.128613
280.734406	20.129011
280.874054	20.129408
281.013733	20.129805
281.153381	20.130203
281.293060	20.130598
281.432739	20.130995
281.572388	20.131390
281.712067	20.131784
281.851746	20.132177
281.991425	20.132570
282.131104	20.132963
282.270782	20.133356
282.410461	20.133747
282.550171	20.134138
282.689850	20.134529
282.829529	20.134920
282.969238	20.135309
283.108948	20.135696
283.248627	20.136086
283.388336	20.136473
283.528046	20.136860
283.667755	20.137245
283.807465	20.137632
283.947174	20.138018
284.086884	20.138401
284.226593	20.138784
284.366333	20.139168
284.506042	20.139551
284.645752	20.139933
284.785492	20.140314
284.925232	20.140696
285.064941	20.141075
285.204681	20.141455
285.344421	20.141834
285.484161	20.142212
285.623901	20.142591
285.763641	20.142967
285.903381	20.143345
286.043121	20.143721
286.182892	20.144096
286.322632	20.144470
286.462372	20.144844
286.602142	20.145218
286.741913	20.145590
286.881653	20.145964
287.021423	20.146334
287.161194	20.146706
287.300964	20.147076
287.440735	20.147446
287.580505	20.147814
287.720276	20.148182
287.860046	20.148550
287.999817	20.148918
288.139618	20.149284
288.279388	20.149651
288.419189	20.150015
288.558960	20.150379
288.698761	20.150743
288.838562	20.151106
288.978333	20.151468
289.118134	20.151831
289.257935	20.152193
289.397736	20.152554
289.537537	20.152912
289.677338	20.153273
289.817169	20.153631
289.956970	20.153988
290.096771	20.154345
290.236603	20.154701
290.376404	20.155058
290.516235	20.155411
290.656067	20.155764
290.795868	20.156115
290.935699	20.156462
291.075531	20.156809
291.215363	20.157152
291.355194	20.157492
291.495026	20.157829
291.634857	20.158165
